seller_id,item_id,item_name,category,market_price,expected_units_sold,expected_revenue
S121,I286429,Boat Smartwatch,Electronics,134599.05,1784.0,2.401247052E8
S122,I286429,Boat Smartwatch,Electronics,134599.05,1784.0,2.401247052E8
S136,I286429,Boat Smartwatch,Electronics,134599.05,1784.0,2.401247052E8
S146,I286429,Boat Smartwatch,Electronics,134599.05,1784.0,2.401247052E8
S124,I286429,Boat Smartwatch,Electronics,134599.05,1784.0,2.401247052E8
S128,I286429,Boat Smartwatch,Electronics,134599.05,1784.0,2.401247052E8
S107,I286429,Boat Smartwatch,Electronics,134599.05,1784.0,2.401247052E8
S114,I286429,Boat Smartwatch,Electronics,134599.05,1784.0,2.401247052E8
S116,I286429,Boat Smartwatch,Electronics,134599.05,1784.0,2.401247052E8
S117,I286429,Boat Smartwatch,Electronics,134599.05,1784.0,2.401247052E8
S126,I286429,Boat Smartwatch,Electronics,134599.05,1784.0,2.401247052E8
S127,I286429,Boat Smartwatch,Electronics,134599.05,1784.0,2.401247052E8
S130,I286429,Boat Smartwatch,Electronics,134599.05,1784.0,2.401247052E8
S133,I286429,Boat Smartwatch,Electronics,134599.05,1784.0,2.401247052E8
S115,I286429,Boat Smartwatch,Electronics,134599.05,1784.0,2.401247052E8
S118,I286429,Boat Smartwatch,Electronics,134599.05,1784.0,2.401247052E8
S120,I286429,Boat Smartwatch,Electronics,134599.05,1784.0,2.401247052E8
S125,I286429,Boat Smartwatch,Electronics,134599.05,1784.0,2.401247052E8
S138,I286429,Boat Smartwatch,Electronics,134599.05,1784.0,2.401247052E8
S140,I286429,Boat Smartwatch,Electronics,134599.05,1784.0,2.401247052E8
S150,I286429,Boat Smartwatch,Electronics,134599.05,1784.0,2.401247052E8
S111,I286429,Boat Smartwatch,Electronics,134599.05,1784.0,2.401247052E8
S131,I286429,Boat Smartwatch,Electronics,134599.05,1784.0,2.401247052E8
S134,I286429,Boat Smartwatch,Electronics,134599.05,1784.0,2.401247052E8
S141,I286429,Boat Smartwatch,Electronics,134599.05,1784.0,2.401247052E8
S145,I286429,Boat Smartwatch,Electronics,134599.05,1784.0,2.401247052E8
S106,I289011,Reebok Nano X4,Footwear,99883.45,1554.5,1.55268823025E8
S110,I289011,Reebok Nano X4,Footwear,99883.45,1554.5,1.55268823025E8
S112,I289011,Reebok Nano X4,Footwear,99883.45,1554.5,1.55268823025E8
S119,I289011,Reebok Nano X4,Footwear,99883.45,1554.5,1.55268823025E8
S125,I289011,Reebok Nano X4,Footwear,99883.45,1554.5,1.55268823025E8
S148,I289011,Reebok Nano X4,Footwear,99883.45,1554.5,1.55268823025E8
S127,I289011,Reebok Nano X4,Footwear,99883.45,1554.5,1.55268823025E8
S129,I289011,Reebok Nano X4,Footwear,99883.45,1554.5,1.55268823025E8
S135,I289011,Reebok Nano X4,Footwear,99883.45,1554.5,1.55268823025E8
S138,I289011,Reebok Nano X4,Footwear,99883.45,1554.5,1.55268823025E8
S149,I289011,Reebok Nano X4,Footwear,99883.45,1554.5,1.55268823025E8
S100,I289011,Reebok Nano X4,Footwear,99883.45,1554.5,1.55268823025E8
S134,I289011,Reebok Nano X4,Footwear,99883.45,1554.5,1.55268823025E8
S142,I289011,Reebok Nano X4,Footwear,99883.45,1554.5,1.55268823025E8
S108,I289011,Reebok Nano X4,Footwear,99883.45,1554.5,1.55268823025E8
S120,I289011,Reebok Nano X4,Footwear,99883.45,1554.5,1.55268823025E8
S128,I289011,Reebok Nano X4,Footwear,99883.45,1554.5,1.55268823025E8
S131,I289011,Reebok Nano X4,Footwear,99883.45,1554.5,1.55268823025E8
S137,I289011,Reebok Nano X4,Footwear,99883.45,1554.5,1.55268823025E8
S143,I289011,Reebok Nano X4,Footwear,99883.45,1554.5,1.55268823025E8
S145,I289011,Reebok Nano X4,Footwear,99883.45,1554.5,1.55268823025E8
S146,I289011,Reebok Nano X4,Footwear,99883.45,1554.5,1.55268823025E8
S103,I289011,Reebok Nano X4,Footwear,99883.45,1554.5,1.55268823025E8
S104,I289011,Reebok Nano X4,Footwear,99883.45,1554.5,1.55268823025E8
S117,I289011,Reebok Nano X4,Footwear,99883.45,1554.5,1.55268823025E8
S132,I289011,Reebok Nano X4,Footwear,99883.45,1554.5,1.55268823025E8
S144,I289011,Reebok Nano X4,Footwear,99883.45,1554.5,1.55268823025E8
S147,I289011,Reebok Nano X4,Footwear,99883.45,1554.5,1.55268823025E8
S113,I289011,Reebok Nano X4,Footwear,99883.45,1554.5,1.55268823025E8
S114,I289011,Reebok Nano X4,Footwear,99883.45,1554.5,1.55268823025E8
S105,I289011,Reebok Nano X4,Footwear,99883.45,1554.5,1.55268823025E8
S122,I289011,Reebok Nano X4,Footwear,99883.45,1554.5,1.55268823025E8
S123,I289011,Reebok Nano X4,Footwear,99883.45,1554.5,1.55268823025E8
S130,I289011,Reebok Nano X4,Footwear,99883.45,1554.5,1.55268823025E8
S140,I289011,Reebok Nano X4,Footwear,99883.45,1554.5,1.55268823025E8
S107,I289011,Reebok Nano X4,Footwear,99883.45,1554.5,1.55268823025E8
S118,I289011,Reebok Nano X4,Footwear,99883.45,1554.5,1.55268823025E8
S121,I289011,Reebok Nano X4,Footwear,99883.45,1554.5,1.55268823025E8
S124,I289011,Reebok Nano X4,Footwear,99883.45,1554.5,1.55268823025E8
S126,I289011,Reebok Nano X4,Footwear,99883.45,1554.5,1.55268823025E8
S111,I289011,Reebok Nano X4,Footwear,99883.45,1554.5,1.55268823025E8
S136,I289011,Reebok Nano X4,Footwear,99883.45,1554.5,1.55268823025E8
S139,I289011,Reebok Nano X4,Footwear,99883.45,1554.5,1.55268823025E8
S141,I289011,Reebok Nano X4,Footwear,99883.45,1554.5,1.55268823025E8
S101,I289011,Reebok Nano X4,Footwear,99883.45,1554.5,1.55268823025E8
S102,I289011,Reebok Nano X4,Footwear,99883.45,1554.5,1.55268823025E8
S109,I289011,Reebok Nano X4,Footwear,99883.45,1554.5,1.55268823025E8
S115,I289011,Reebok Nano X4,Footwear,99883.45,1554.5,1.55268823025E8
S116,I289011,Reebok Nano X4,Footwear,99883.45,1554.5,1.55268823025E8
S133,I289011,Reebok Nano X4,Footwear,99883.45,1554.5,1.55268823025E8
S118,I301960,Apple Iphone 15 Pro,Electronics,72798.08,2000.0,1.4559616E8
S119,I301960,Apple Iphone 15 Pro,Electronics,72798.08,2000.0,1.4559616E8
S124,I301960,Apple Iphone 15 Pro,Electronics,72798.08,2000.0,1.4559616E8
S132,I301960,Apple Iphone 15 Pro,Electronics,72798.08,2000.0,1.4559616E8
S138,I301960,Apple Iphone 15 Pro,Electronics,72798.08,2000.0,1.4559616E8
S139,I301960,Apple Iphone 15 Pro,Electronics,72798.08,2000.0,1.4559616E8
S149,I301960,Apple Iphone 15 Pro,Electronics,72798.08,2000.0,1.4559616E8
S101,I301960,Apple Iphone 15 Pro,Electronics,72798.08,2000.0,1.4559616E8
S117,I301960,Apple Iphone 15 Pro,Electronics,72798.08,2000.0,1.4559616E8
S133,I301960,Apple Iphone 15 Pro,Electronics,72798.08,2000.0,1.4559616E8
S110,I301960,Apple Iphone 15 Pro,Electronics,72798.08,2000.0,1.4559616E8
S120,I301960,Apple Iphone 15 Pro,Electronics,72798.08,2000.0,1.4559616E8
S127,I301960,Apple Iphone 15 Pro,Electronics,72798.08,2000.0,1.4559616E8
S102,I301960,Apple Iphone 15 Pro,Electronics,72798.08,2000.0,1.4559616E8
S134,I301960,Apple Iphone 15 Pro,Electronics,72798.08,2000.0,1.4559616E8
S142,I301960,Apple Iphone 15 Pro,Electronics,72798.08,2000.0,1.4559616E8
S143,I301960,Apple Iphone 15 Pro,Electronics,72798.08,2000.0,1.4559616E8
S122,I301960,Apple Iphone 15 Pro,Electronics,72798.08,2000.0,1.4559616E8
S145,I301960,Apple Iphone 15 Pro,Electronics,72798.08,2000.0,1.4559616E8
S100,I301960,Apple Iphone 15 Pro,Electronics,72798.08,2000.0,1.4559616E8
S104,I301960,Apple Iphone 15 Pro,Electronics,72798.08,2000.0,1.4559616E8
S105,I301960,Apple Iphone 15 Pro,Electronics,72798.08,2000.0,1.4559616E8
S113,I301960,Apple Iphone 15 Pro,Electronics,72798.08,2000.0,1.4559616E8
S115,I301960,Apple Iphone 15 Pro,Electronics,72798.08,2000.0,1.4559616E8
S135,I301960,Apple Iphone 15 Pro,Electronics,72798.08,2000.0,1.4559616E8
S144,I301960,Apple Iphone 15 Pro,Electronics,72798.08,2000.0,1.4559616E8
S148,I301960,Apple Iphone 15 Pro,Electronics,72798.08,2000.0,1.4559616E8
S103,I301960,Apple Iphone 15 Pro,Electronics,72798.08,2000.0,1.4559616E8
S107,I301960,Apple Iphone 15 Pro,Electronics,72798.08,2000.0,1.4559616E8
S126,I301960,Apple Iphone 15 Pro,Electronics,72798.08,2000.0,1.4559616E8
S131,I301960,Apple Iphone 15 Pro,Electronics,72798.08,2000.0,1.4559616E8
S146,I301960,Apple Iphone 15 Pro,Electronics,72798.08,2000.0,1.4559616E8
S112,I301960,Apple Iphone 15 Pro,Electronics,72798.08,2000.0,1.4559616E8
S116,I301960,Apple Iphone 15 Pro,Electronics,72798.08,2000.0,1.4559616E8
S125,I301960,Apple Iphone 15 Pro,Electronics,72798.08,2000.0,1.4559616E8
S141,I301960,Apple Iphone 15 Pro,Electronics,72798.08,2000.0,1.4559616E8
S150,I301960,Apple Iphone 15 Pro,Electronics,72798.08,2000.0,1.4559616E8
S109,I301960,Apple Iphone 15 Pro,Electronics,72798.08,2000.0,1.4559616E8
S111,I301960,Apple Iphone 15 Pro,Electronics,72798.08,2000.0,1.4559616E8
S123,I301960,Apple Iphone 15 Pro,Electronics,72798.08,2000.0,1.4559616E8
S129,I301960,Apple Iphone 15 Pro,Electronics,72798.08,2000.0,1.4559616E8
S130,I301960,Apple Iphone 15 Pro,Electronics,72798.08,2000.0,1.4559616E8
S137,I301960,Apple Iphone 15 Pro,Electronics,72798.08,2000.0,1.4559616E8
S140,I301960,Apple Iphone 15 Pro,Electronics,72798.08,2000.0,1.4559616E8
S147,I301960,Apple Iphone 15 Pro,Electronics,72798.08,2000.0,1.4559616E8
S106,I301960,Apple Iphone 15 Pro,Electronics,72798.08,2000.0,1.4559616E8
S108,I301960,Apple Iphone 15 Pro,Electronics,72798.08,2000.0,1.4559616E8
S114,I301960,Apple Iphone 15 Pro,Electronics,72798.08,2000.0,1.4559616E8
S121,I301960,Apple Iphone 15 Pro,Electronics,72798.08,2000.0,1.4559616E8
S128,I301960,Apple Iphone 15 Pro,Electronics,72798.08,2000.0,1.4559616E8
S107,I306015,Dyson Vacuum Cleaner,Home Appliances,27287.04,1723.5,4.7029213440000005E7
S116,I306015,Dyson Vacuum Cleaner,Home Appliances,27287.04,1723.5,4.7029213440000005E7
S117,I306015,Dyson Vacuum Cleaner,Home Appliances,27287.04,1723.5,4.7029213440000005E7
S128,I306015,Dyson Vacuum Cleaner,Home Appliances,27287.04,1723.5,4.7029213440000005E7
S134,I306015,Dyson Vacuum Cleaner,Home Appliances,27287.04,1723.5,4.7029213440000005E7
S120,I306015,Dyson Vacuum Cleaner,Home Appliances,27287.04,1723.5,4.7029213440000005E7
S123,I306015,Dyson Vacuum Cleaner,Home Appliances,27287.04,1723.5,4.7029213440000005E7
S131,I306015,Dyson Vacuum Cleaner,Home Appliances,27287.04,1723.5,4.7029213440000005E7
S113,I306015,Dyson Vacuum Cleaner,Home Appliances,27287.04,1723.5,4.7029213440000005E7
S124,I306015,Dyson Vacuum Cleaner,Home Appliances,27287.04,1723.5,4.7029213440000005E7
S135,I306015,Dyson Vacuum Cleaner,Home Appliances,27287.04,1723.5,4.7029213440000005E7
S147,I306015,Dyson Vacuum Cleaner,Home Appliances,27287.04,1723.5,4.7029213440000005E7
S105,I306015,Dyson Vacuum Cleaner,Home Appliances,27287.04,1723.5,4.7029213440000005E7
S110,I306015,Dyson Vacuum Cleaner,Home Appliances,27287.04,1723.5,4.7029213440000005E7
S125,I306015,Dyson Vacuum Cleaner,Home Appliances,27287.04,1723.5,4.7029213440000005E7
S139,I306015,Dyson Vacuum Cleaner,Home Appliances,27287.04,1723.5,4.7029213440000005E7
S140,I306015,Dyson Vacuum Cleaner,Home Appliances,27287.04,1723.5,4.7029213440000005E7
S142,I306015,Dyson Vacuum Cleaner,Home Appliances,27287.04,1723.5,4.7029213440000005E7
S101,I306015,Dyson Vacuum Cleaner,Home Appliances,27287.04,1723.5,4.7029213440000005E7
S112,I306015,Dyson Vacuum Cleaner,Home Appliances,27287.04,1723.5,4.7029213440000005E7
S122,I306015,Dyson Vacuum Cleaner,Home Appliances,27287.04,1723.5,4.7029213440000005E7
S133,I306015,Dyson Vacuum Cleaner,Home Appliances,27287.04,1723.5,4.7029213440000005E7
S138,I306015,Dyson Vacuum Cleaner,Home Appliances,27287.04,1723.5,4.7029213440000005E7
S145,I306015,Dyson Vacuum Cleaner,Home Appliances,27287.04,1723.5,4.7029213440000005E7
S149,I306015,Dyson Vacuum Cleaner,Home Appliances,27287.04,1723.5,4.7029213440000005E7
S143,I306015,Dyson Vacuum Cleaner,Home Appliances,27287.04,1723.5,4.7029213440000005E7
S106,I306015,Dyson Vacuum Cleaner,Home Appliances,27287.04,1723.5,4.7029213440000005E7
S108,I306015,Dyson Vacuum Cleaner,Home Appliances,27287.04,1723.5,4.7029213440000005E7
S109,I306015,Dyson Vacuum Cleaner,Home Appliances,27287.04,1723.5,4.7029213440000005E7
S111,I306015,Dyson Vacuum Cleaner,Home Appliances,27287.04,1723.5,4.7029213440000005E7
S137,I306015,Dyson Vacuum Cleaner,Home Appliances,27287.04,1723.5,4.7029213440000005E7
S146,I306015,Dyson Vacuum Cleaner,Home Appliances,27287.04,1723.5,4.7029213440000005E7
S104,I306015,Dyson Vacuum Cleaner,Home Appliances,27287.04,1723.5,4.7029213440000005E7
S114,I306015,Dyson Vacuum Cleaner,Home Appliances,27287.04,1723.5,4.7029213440000005E7
S118,I306015,Dyson Vacuum Cleaner,Home Appliances,27287.04,1723.5,4.7029213440000005E7
S119,I306015,Dyson Vacuum Cleaner,Home Appliances,27287.04,1723.5,4.7029213440000005E7
S121,I306015,Dyson Vacuum Cleaner,Home Appliances,27287.04,1723.5,4.7029213440000005E7
S126,I306015,Dyson Vacuum Cleaner,Home Appliances,27287.04,1723.5,4.7029213440000005E7
S127,I306015,Dyson Vacuum Cleaner,Home Appliances,27287.04,1723.5,4.7029213440000005E7
S130,I306015,Dyson Vacuum Cleaner,Home Appliances,27287.04,1723.5,4.7029213440000005E7
S136,I306015,Dyson Vacuum Cleaner,Home Appliances,27287.04,1723.5,4.7029213440000005E7
S102,I306015,Dyson Vacuum Cleaner,Home Appliances,27287.04,1723.5,4.7029213440000005E7
S129,I306015,Dyson Vacuum Cleaner,Home Appliances,27287.04,1723.5,4.7029213440000005E7
S132,I306015,Dyson Vacuum Cleaner,Home Appliances,27287.04,1723.5,4.7029213440000005E7
S144,I306015,Dyson Vacuum Cleaner,Home Appliances,27287.04,1723.5,4.7029213440000005E7
S148,I306015,Dyson Vacuum Cleaner,Home Appliances,27287.04,1723.5,4.7029213440000005E7
S100,I306015,Dyson Vacuum Cleaner,Home Appliances,27287.04,1723.5,4.7029213440000005E7
S115,I306015,Dyson Vacuum Cleaner,Home Appliances,27287.04,1723.5,4.7029213440000005E7
S141,I306015,Dyson Vacuum Cleaner,Home Appliances,27287.04,1723.5,4.7029213440000005E7
S150,I306015,Dyson Vacuum Cleaner,Home Appliances,27287.04,1723.5,4.7029213440000005E7
S101,I343807,Levis Denim Jacket,Apparel,38408.86,1353.0,5.196718758E7
S105,I343807,Levis Denim Jacket,Apparel,38408.86,1353.0,5.196718758E7
S127,I343807,Levis Denim Jacket,Apparel,38408.86,1353.0,5.196718758E7
S130,I343807,Levis Denim Jacket,Apparel,38408.86,1353.0,5.196718758E7
S132,I343807,Levis Denim Jacket,Apparel,38408.86,1353.0,5.196718758E7
S140,I343807,Levis Denim Jacket,Apparel,38408.86,1353.0,5.196718758E7
S144,I343807,Levis Denim Jacket,Apparel,38408.86,1353.0,5.196718758E7
S150,I343807,Levis Denim Jacket,Apparel,38408.86,1353.0,5.196718758E7
S102,I343807,Levis Denim Jacket,Apparel,38408.86,1353.0,5.196718758E7
S108,I343807,Levis Denim Jacket,Apparel,38408.86,1353.0,5.196718758E7
S113,I343807,Levis Denim Jacket,Apparel,38408.86,1353.0,5.196718758E7
S134,I343807,Levis Denim Jacket,Apparel,38408.86,1353.0,5.196718758E7
S137,I343807,Levis Denim Jacket,Apparel,38408.86,1353.0,5.196718758E7
S142,I343807,Levis Denim Jacket,Apparel,38408.86,1353.0,5.196718758E7
S145,I343807,Levis Denim Jacket,Apparel,38408.86,1353.0,5.196718758E7
S106,I343807,Levis Denim Jacket,Apparel,38408.86,1353.0,5.196718758E7
S115,I343807,Levis Denim Jacket,Apparel,38408.86,1353.0,5.196718758E7
S103,I343807,Levis Denim Jacket,Apparel,38408.86,1353.0,5.196718758E7
S110,I343807,Levis Denim Jacket,Apparel,38408.86,1353.0,5.196718758E7
S118,I343807,Levis Denim Jacket,Apparel,38408.86,1353.0,5.196718758E7
S125,I343807,Levis Denim Jacket,Apparel,38408.86,1353.0,5.196718758E7
S126,I343807,Levis Denim Jacket,Apparel,38408.86,1353.0,5.196718758E7
S141,I343807,Levis Denim Jacket,Apparel,38408.86,1353.0,5.196718758E7
S148,I343807,Levis Denim Jacket,Apparel,38408.86,1353.0,5.196718758E7
S112,I343807,Levis Denim Jacket,Apparel,38408.86,1353.0,5.196718758E7
S121,I343807,Levis Denim Jacket,Apparel,38408.86,1353.0,5.196718758E7
S131,I343807,Levis Denim Jacket,Apparel,38408.86,1353.0,5.196718758E7
S143,I343807,Levis Denim Jacket,Apparel,38408.86,1353.0,5.196718758E7
S147,I343807,Levis Denim Jacket,Apparel,38408.86,1353.0,5.196718758E7
S107,I343807,Levis Denim Jacket,Apparel,38408.86,1353.0,5.196718758E7
S120,I343807,Levis Denim Jacket,Apparel,38408.86,1353.0,5.196718758E7
S128,I343807,Levis Denim Jacket,Apparel,38408.86,1353.0,5.196718758E7
S133,I343807,Levis Denim Jacket,Apparel,38408.86,1353.0,5.196718758E7
S138,I343807,Levis Denim Jacket,Apparel,38408.86,1353.0,5.196718758E7
S119,I343807,Levis Denim Jacket,Apparel,38408.86,1353.0,5.196718758E7
S135,I343807,Levis Denim Jacket,Apparel,38408.86,1353.0,5.196718758E7
S136,I343807,Levis Denim Jacket,Apparel,38408.86,1353.0,5.196718758E7
S139,I343807,Levis Denim Jacket,Apparel,38408.86,1353.0,5.196718758E7
S104,I343807,Levis Denim Jacket,Apparel,38408.86,1353.0,5.196718758E7
S114,I343807,Levis Denim Jacket,Apparel,38408.86,1353.0,5.196718758E7
S124,I343807,Levis Denim Jacket,Apparel,38408.86,1353.0,5.196718758E7
S129,I343807,Levis Denim Jacket,Apparel,38408.86,1353.0,5.196718758E7
S111,I343807,Levis Denim Jacket,Apparel,38408.86,1353.0,5.196718758E7
S146,I343807,Levis Denim Jacket,Apparel,38408.86,1353.0,5.196718758E7
S100,I343807,Levis Denim Jacket,Apparel,38408.86,1353.0,5.196718758E7
S109,I343807,Levis Denim Jacket,Apparel,38408.86,1353.0,5.196718758E7
S116,I343807,Levis Denim Jacket,Apparel,38408.86,1353.0,5.196718758E7
S122,I343807,Levis Denim Jacket,Apparel,38408.86,1353.0,5.196718758E7
S123,I343807,Levis Denim Jacket,Apparel,38408.86,1353.0,5.196718758E7
S149,I343807,Levis Denim Jacket,Apparel,38408.86,1353.0,5.196718758E7
S107,I362171,Samsung 55” Smart Tv,Home Appliances,47397.6,2339.0,1.1086298639999999E8
S113,I362171,Samsung 55” Smart Tv,Home Appliances,47397.6,2339.0,1.1086298639999999E8
S126,I362171,Samsung 55” Smart Tv,Home Appliances,47397.6,2339.0,1.1086298639999999E8
S146,I362171,Samsung 55” Smart Tv,Home Appliances,47397.6,2339.0,1.1086298639999999E8
S148,I362171,Samsung 55” Smart Tv,Home Appliances,47397.6,2339.0,1.1086298639999999E8
S103,I362171,Samsung 55” Smart Tv,Home Appliances,47397.6,2339.0,1.1086298639999999E8
S109,I362171,Samsung 55” Smart Tv,Home Appliances,47397.6,2339.0,1.1086298639999999E8
S110,I362171,Samsung 55” Smart Tv,Home Appliances,47397.6,2339.0,1.1086298639999999E8
S114,I362171,Samsung 55” Smart Tv,Home Appliances,47397.6,2339.0,1.1086298639999999E8
S130,I362171,Samsung 55” Smart Tv,Home Appliances,47397.6,2339.0,1.1086298639999999E8
S136,I362171,Samsung 55” Smart Tv,Home Appliances,47397.6,2339.0,1.1086298639999999E8
S144,I362171,Samsung 55” Smart Tv,Home Appliances,47397.6,2339.0,1.1086298639999999E8
S100,I362171,Samsung 55” Smart Tv,Home Appliances,47397.6,2339.0,1.1086298639999999E8
S116,I362171,Samsung 55” Smart Tv,Home Appliances,47397.6,2339.0,1.1086298639999999E8
S117,I362171,Samsung 55” Smart Tv,Home Appliances,47397.6,2339.0,1.1086298639999999E8
S120,I362171,Samsung 55” Smart Tv,Home Appliances,47397.6,2339.0,1.1086298639999999E8
S123,I362171,Samsung 55” Smart Tv,Home Appliances,47397.6,2339.0,1.1086298639999999E8
S128,I362171,Samsung 55” Smart Tv,Home Appliances,47397.6,2339.0,1.1086298639999999E8
S134,I362171,Samsung 55” Smart Tv,Home Appliances,47397.6,2339.0,1.1086298639999999E8
S111,I362171,Samsung 55” Smart Tv,Home Appliances,47397.6,2339.0,1.1086298639999999E8
S115,I362171,Samsung 55” Smart Tv,Home Appliances,47397.6,2339.0,1.1086298639999999E8
S121,I362171,Samsung 55” Smart Tv,Home Appliances,47397.6,2339.0,1.1086298639999999E8
S122,I362171,Samsung 55” Smart Tv,Home Appliances,47397.6,2339.0,1.1086298639999999E8
S124,I362171,Samsung 55” Smart Tv,Home Appliances,47397.6,2339.0,1.1086298639999999E8
S133,I362171,Samsung 55” Smart Tv,Home Appliances,47397.6,2339.0,1.1086298639999999E8
S105,I362171,Samsung 55” Smart Tv,Home Appliances,47397.6,2339.0,1.1086298639999999E8
S129,I362171,Samsung 55” Smart Tv,Home Appliances,47397.6,2339.0,1.1086298639999999E8
S147,I362171,Samsung 55” Smart Tv,Home Appliances,47397.6,2339.0,1.1086298639999999E8
S108,I362171,Samsung 55” Smart Tv,Home Appliances,47397.6,2339.0,1.1086298639999999E8
S118,I362171,Samsung 55” Smart Tv,Home Appliances,47397.6,2339.0,1.1086298639999999E8
S125,I362171,Samsung 55” Smart Tv,Home Appliances,47397.6,2339.0,1.1086298639999999E8
S145,I362171,Samsung 55” Smart Tv,Home Appliances,47397.6,2339.0,1.1086298639999999E8
S149,I362171,Samsung 55” Smart Tv,Home Appliances,47397.6,2339.0,1.1086298639999999E8
S150,I362171,Samsung 55” Smart Tv,Home Appliances,47397.6,2339.0,1.1086298639999999E8
S101,I362171,Samsung 55” Smart Tv,Home Appliances,47397.6,2339.0,1.1086298639999999E8
S102,I362171,Samsung 55” Smart Tv,Home Appliances,47397.6,2339.0,1.1086298639999999E8
S104,I362171,Samsung 55” Smart Tv,Home Appliances,47397.6,2339.0,1.1086298639999999E8
S131,I362171,Samsung 55” Smart Tv,Home Appliances,47397.6,2339.0,1.1086298639999999E8
S132,I362171,Samsung 55” Smart Tv,Home Appliances,47397.6,2339.0,1.1086298639999999E8
S137,I362171,Samsung 55” Smart Tv,Home Appliances,47397.6,2339.0,1.1086298639999999E8
S142,I362171,Samsung 55” Smart Tv,Home Appliances,47397.6,2339.0,1.1086298639999999E8
S112,I362171,Samsung 55” Smart Tv,Home Appliances,47397.6,2339.0,1.1086298639999999E8
S106,I362171,Samsung 55” Smart Tv,Home Appliances,47397.6,2339.0,1.1086298639999999E8
S119,I362171,Samsung 55” Smart Tv,Home Appliances,47397.6,2339.0,1.1086298639999999E8
S135,I362171,Samsung 55” Smart Tv,Home Appliances,47397.6,2339.0,1.1086298639999999E8
S138,I362171,Samsung 55” Smart Tv,Home Appliances,47397.6,2339.0,1.1086298639999999E8
S141,I362171,Samsung 55” Smart Tv,Home Appliances,47397.6,2339.0,1.1086298639999999E8
S143,I362171,Samsung 55” Smart Tv,Home Appliances,47397.6,2339.0,1.1086298639999999E8
S127,I362171,Samsung 55” Smart Tv,Home Appliances,47397.6,2339.0,1.1086298639999999E8
S139,I362171,Samsung 55” Smart Tv,Home Appliances,47397.6,2339.0,1.1086298639999999E8
S120,I367482,Boat Smartwatch,Electronics,31203.07,2287.5,7.1377022625E7
S122,I367482,Boat Smartwatch,Electronics,31203.07,2287.5,7.1377022625E7
S133,I367482,Boat Smartwatch,Electronics,31203.07,2287.5,7.1377022625E7
S108,I367482,Boat Smartwatch,Electronics,31203.07,2287.5,7.1377022625E7
S123,I367482,Boat Smartwatch,Electronics,31203.07,2287.5,7.1377022625E7
S137,I367482,Boat Smartwatch,Electronics,31203.07,2287.5,7.1377022625E7
S144,I367482,Boat Smartwatch,Electronics,31203.07,2287.5,7.1377022625E7
S150,I367482,Boat Smartwatch,Electronics,31203.07,2287.5,7.1377022625E7
S112,I367482,Boat Smartwatch,Electronics,31203.07,2287.5,7.1377022625E7
S117,I367482,Boat Smartwatch,Electronics,31203.07,2287.5,7.1377022625E7
S118,I367482,Boat Smartwatch,Electronics,31203.07,2287.5,7.1377022625E7
S106,I367482,Boat Smartwatch,Electronics,31203.07,2287.5,7.1377022625E7
S109,I367482,Boat Smartwatch,Electronics,31203.07,2287.5,7.1377022625E7
S114,I367482,Boat Smartwatch,Electronics,31203.07,2287.5,7.1377022625E7
S134,I367482,Boat Smartwatch,Electronics,31203.07,2287.5,7.1377022625E7
S145,I367482,Boat Smartwatch,Electronics,31203.07,2287.5,7.1377022625E7
S146,I367482,Boat Smartwatch,Electronics,31203.07,2287.5,7.1377022625E7
S100,I367482,Boat Smartwatch,Electronics,31203.07,2287.5,7.1377022625E7
S105,I367482,Boat Smartwatch,Electronics,31203.07,2287.5,7.1377022625E7
S119,I367482,Boat Smartwatch,Electronics,31203.07,2287.5,7.1377022625E7
S121,I367482,Boat Smartwatch,Electronics,31203.07,2287.5,7.1377022625E7
S141,I367482,Boat Smartwatch,Electronics,31203.07,2287.5,7.1377022625E7
S143,I367482,Boat Smartwatch,Electronics,31203.07,2287.5,7.1377022625E7
S147,I367482,Boat Smartwatch,Electronics,31203.07,2287.5,7.1377022625E7
S111,I367482,Boat Smartwatch,Electronics,31203.07,2287.5,7.1377022625E7
S128,I367482,Boat Smartwatch,Electronics,31203.07,2287.5,7.1377022625E7
S129,I367482,Boat Smartwatch,Electronics,31203.07,2287.5,7.1377022625E7
S138,I367482,Boat Smartwatch,Electronics,31203.07,2287.5,7.1377022625E7
S139,I367482,Boat Smartwatch,Electronics,31203.07,2287.5,7.1377022625E7
S104,I367482,Boat Smartwatch,Electronics,31203.07,2287.5,7.1377022625E7
S110,I367482,Boat Smartwatch,Electronics,31203.07,2287.5,7.1377022625E7
S130,I367482,Boat Smartwatch,Electronics,31203.07,2287.5,7.1377022625E7
S136,I367482,Boat Smartwatch,Electronics,31203.07,2287.5,7.1377022625E7
S148,I367482,Boat Smartwatch,Electronics,31203.07,2287.5,7.1377022625E7
S102,I367482,Boat Smartwatch,Electronics,31203.07,2287.5,7.1377022625E7
S107,I367482,Boat Smartwatch,Electronics,31203.07,2287.5,7.1377022625E7
S115,I367482,Boat Smartwatch,Electronics,31203.07,2287.5,7.1377022625E7
S135,I367482,Boat Smartwatch,Electronics,31203.07,2287.5,7.1377022625E7
S103,I367482,Boat Smartwatch,Electronics,31203.07,2287.5,7.1377022625E7
S113,I367482,Boat Smartwatch,Electronics,31203.07,2287.5,7.1377022625E7
